sample_id,reason,review_file,review_decision,keep_or_drop,attack_type,source_id,attack_surface,input_format
SEED-CAND-000083,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000084,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000085,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000086,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000087,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000088,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000089,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000091,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000092,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000093,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000094,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000095,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000096,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000097,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000098,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000099,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000100,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000101,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000102,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000103,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000104,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000105,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000106,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000107,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000108,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000109,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000110,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000111,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000112,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000113,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000114,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000115,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000116,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000117,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000118,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000119,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000120,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000121,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000122,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000123,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000124,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000125,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000126,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000127,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000128,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000130,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000131,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000132,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000133,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000134,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000136,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000137,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000138,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000139,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000140,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000141,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000142,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000143,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000144,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000145,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000146,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000147,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000148,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000149,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000151,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000152,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000153,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000154,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000155,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000156,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000157,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000158,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000159,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000160,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000161,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000162,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000163,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000164,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000165,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000166,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000167,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000168,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000169,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000170,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000171,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000172,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000173,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000174,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000175,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000176,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000177,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000178,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000179,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000181,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000182,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000183,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000184,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000185,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000186,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000187,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000188,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000189,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000190,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000191,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000192,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000193,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000194,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000195,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000196,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000197,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000198,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000199,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000200,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000201,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000202,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000203,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000204,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000205,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000206,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000207,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000208,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000209,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000210,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000211,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000212,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000213,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000214,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000215,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000216,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000217,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000218,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000219,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000220,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000221,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000223,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000224,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000225,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000226,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000227,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000228,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000229,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000230,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000231,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000232,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000233,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000234,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000235,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000236,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000237,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000238,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
SEED-CAND-000239,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-05_rogue_security_prompt_injections_benchmark,,
SEED-CAND-000240,not_kept_by_review,data\review\manual_review_bypass_candidate_schema_v1.csv,,,role_play_bypass,SRC-06_jailbreak_llms,,
